-9.080645e-01 -1.000000e+00 0.000000e+00
-9.540323e-01 -1.000000e+00 0.000000e+00
-9.470832e-01 -9.519317e-01 0.000000e+00
-1.000000e+00 -1.000000e+00 0.000000e+00
-1.000000e+00 -9.651840e-01 0.000000e+00
-1.000000e+00 -9.303680e-01 0.000000e+00
-1.000000e+00 -8.955519e-01 0.000000e+00
-9.645473e-01 -9.105498e-01 0.000000e+00
-1.000000e+00 -8.495805e-01 0.000000e+00
-9.603781e-01 -8.722824e-01 0.000000e+00
-1.000000e+00 -8.036079e-01 0.000000e+00
-9.602166e-01 -8.265480e-01 0.000000e+00
-1.000000e+00 -7.576341e-01 0.000000e+00
-9.601904e-01 -7.806115e-01 0.000000e+00
-1.000000e+00 -7.116592e-01 0.000000e+00
-9.601821e-01 -7.346448e-01 0.000000e+00
-1.000000e+00 -6.656832e-01 0.000000e+00
-9.601803e-01 -6.886708e-01 0.000000e+00
-8.895797e-01 -9.533447e-01 0.000000e+00
-1.000000e+00 -6.197060e-01 0.000000e+00
-9.601793e-01 -6.426945e-01 0.000000e+00
-1.000000e+00 -5.737277e-01 0.000000e+00
-9.601783e-01 -5.967168e-01 0.000000e+00
-1.000000e+00 -5.277482e-01 0.000000e+00
-9.601773e-01 -5.507379e-01 0.000000e+00
-9.182914e-01 -9.021141e-01 0.000000e+00
-1.000000e+00 -4.817676e-01 0.000000e+00
-9.601763e-01 -5.047579e-01 0.000000e+00
-9.206292e-01 -8.499405e-01 0.000000e+00
-8.620773e-01 -1.000000e+00 0.000000e+00
-1.000000e+00 -4.357858e-01 0.000000e+00
-9.601753e-01 -4.587767e-01 0.000000e+00
-9.204323e-01 -8.037177e-01 0.000000e+00
-1.000000e+00 -3.898029e-01 0.000000e+00
-9.601743e-01 -4.127944e-01 0.000000e+00
-9.203640e-01 -7.576546e-01 0.000000e+00
-1.000000e+00 -3.438189e-01 0.000000e+00
-9.601733e-01 -3.668110e-01 0.000000e+00
-9.203569e-01 -7.116606e-01 0.000000e+00
-1.000000e+00 -2.978337e-01 0.000000e+00
